contrib_score,target_salary
0,650000.0
0,650000.0
1,650000.0
1,650000.0
1,640000.0
0,640000.0
1,640000.0
0,640000.0
1,640000.0
1,640000.0
0,640000.0
1,640000.0
1,640000.0
1,640000.0
1,640000.0
1,640000.0
1,640000.0
1,640000.0
1,640000.0
1,640000.0
1,640000.0
1,630000.0
1,610000.0
1,610000.0
1,580000.0
1,570000.0
0,560000.0
0,560000.0
1,560000.0
1,560000.0
0,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
1,560000.0
0,560000.0
1,560000.0
0,560000.0
1,540000.0
1,530000.0
1,520000.0
1,520000.0
1,510000.0
1,510000.0
1,510000.0
1,510000.0
1,510000.0
1,510000.0
1,510000.0
1,510000.0
1,510000.0
0,510000.0
1,510000.0
1,510000.0
0,510000.0
0,500000.0
0,500000.0
0,490000.0
1,470000.0
1,460000.0
0,460000.0
0,460000.0
1,460000.0
1,460000.0
1,460000.0
0,460000.0
1,460000.0
0,460000.0
1,460000.0
0,450000.0
1,450000.0
1,450000.0
0,450000.0
1,440000.0
1,410000.0
0,400000.0
1,390000.0
1,380000.0
0,380000.0
1,380000.0
1,380000.0
1,380000.0
0,380000.0
0,380000.0
1,380000.0
1,380000.0
0,6084000.0
0,6084000.0
1,6084000.0
1,6084000.0
0,380000.0
0,380000.0
1,370000.0
1,370000.0
0,370000.0
0,370000.0
0,370000.0
0,370000.0
0,370000.0
0,370000.0
1,370000.0
1,370000.0
1,370000.0
1,370000.0
0,350000.0
0,350000.0
0,350000.0
0,350000.0
1,350000.0
0,350000.0
1,330000.0
1,330000.0
1,330000.0
1,330000.0
1,330000.0
0,330000.0
0,320000.0
1,320000.0
1,320000.0
1,320000.0
1,320000.0
1,320000.0
0,320000.0
0,320000.0
0,320000.0
1,320000.0
0,320000.0
0,320000.0
1,310000.0
1,300000.0
1,300000.0
0,290000.0
1,280000.0
1,280000.0
1,280000.0
0,280000.0
0,280000.0
0,280000.0
0,280000.0
1,260000.0
1,260000.0
0,260000.0
0,260000.0
1,260000.0
0,240000.0
1,230000.0
1,230000.0
0,220000.0
0,200000.0
1,190000.0
0,190000.0
0,190000.0
0,190000.0
1,190000.0
0,190000.0
1,190000.0
0,190000.0
1,190000.0
0,190000.0
0,190000.0
0,190000.0
1,190000.0
1,190000.0
0,190000.0
1,190000.0
1,190000.0
1,190000.0
1,190000.0
0,190000.0
0,190000.0
1,190000.0
1,170000.0
0,150000.0
1,150000.0
0,150000.0
1,150000.0
1,150000.0
1,150000.0
1,150000.0
0,150000.0
1,150000.0
1,150000.0
0,150000.0
0,130000.0
0,130000.0
1,130000.0
1,130000.0
0,3528720.0
0,3528720.0
1,3528720.0
1,3528720.0
0,130000.0
0,130000.0
1,130000.0
1,130000.0
0,130000.0
1,120000.0
1,120000.0
0,110000.0
1,110000.0
0,110000.0
1,110000.0
0,110000.0
1,110000.0
1,110000.0
0,110000.0
1,100000.0
0,90000.0
1,90000.0
0,90000.0
0,90000.0
1,90000.0
1,90000.0
0,90000.0
1,90000.0
0,70000.0
1,70000.0
0,70000.0
0,70000.0
1,70000.0
1,70000.0
0,60000.0
1,60000.0
1,60000.0
0,60000.0
1,60000.0
1,60000.0
1,56000.0
0,56000.0
1,56000.0
1,56000.0
1,56000.0
0,56000.0
1,56000.0
1,56000.0
1,56000.0
1,56000.0
0,56000.0
1,50000.0
0,50000.0
1,50000.0
1,46000.0
1,38000.0
1,37000.0
0,37000.0
1,37000.0
1,37000.0
0,26000.0
0,26000.0
1,31332600.0
1,24336000.0
0,22815000.0
1,22815000.0
0,21294000.0
0,21294000.0
1,21294000.0
1,21294000.0
1,21294000.0
1,21294000.0
0,20685600.0
1,19773000.0
1,18252000.0
1,17947800.0
1,17643600.0
1,16122600.0
1,15210000.0
1,15210000.0
1,15210000.0
1,15210000.0
1,14601600.0
1,13689000.0
1,13384800.0
1,12168000.0
1,12168000.0
1,12168000.0
1,12168000.0
0,12168000.0
0,12168000.0
0,12168000.0
1,12168000.0
1,12168000.0
0,11559600.0
1,11559600.0
1,11559600.0
1,10951200.0
1,10951200.0
1,10951200.0
1,10951200.0
0,10951200.0
1,10951200.0
1,10951200.0
0,10951200.0
1,10647000.0
1,10038600.0
1,9734400.0
0,9734400.0
0,9734400.0
1,9734400.0
1,9734400.0
0,9734400.0
1,9734400.0
1,9126000.0
1,9126000.0
1,9126000.0
1,9126000.0
1,9126000.0
1,9126000.0
1,9126000.0
0,9126000.0
1,9126000.0
0,9126000.0
1,8821800.0
1,8517600.0
1,8517600.0
1,8517600.0
1,8517600.0
1,8517600.0
1,7909200.0
1,7605000.0
1,7605000.0
1,7605000.0
1,7605000.0
1,7605000.0
1,7605000.0
1,7300800.0
1,7300800.0
0,7300800.0
1,7300800.0
1,7300800.0
0,7300800.0
0,7300800.0
1,7300800.0
1,7300800.0
0,7300800.0
0,7300800.0
1,7300800.0
1,7300800.0
1,7300800.0
1,7300800.0
1,7300800.0
1,7300800.0
1,7300800.0
1,7300800.0
1,7300800.0
0,7300800.0
1,6996600.0
1,6692400.0
1,6692400.0
1,6692400.0
1,6692400.0
1,6692400.0
1,6692400.0
1,6692400.0
1,6692400.0
1,6084000.0
1,6084000.0
0,6084000.0
1,6084000.0
1,6084000.0
1,6084000.0
1,6084000.0
0,6084000.0
1,6084000.0
1,6084000.0
0,6084000.0
1,6084000.0
0,6084000.0
0,6084000.0
1,6084000.0
1,6084000.0
1,6084000.0
1,6084000.0
1,6084000.0
1,6084000.0
1,6084000.0
0,6084000.0
1,6084000.0
1,5779800.0
1,5475600.0
1,5475600.0
1,5475600.0
1,5475600.0
0,5475600.0
1,5475600.0
1,5475600.0
1,5475600.0
1,5475600.0
0,5475600.0
0,5475600.0
0,5475600.0
0,5475600.0
1,5475600.0
1,5475600.0
0,5475600.0
1,5475600.0
0,5475600.0
0,5475600.0
0,5475600.0
0,5475600.0
1,5475600.0
0,5475600.0
0,5475600.0
0,5475600.0
1,5475600.0
1,5475600.0
1,5171400.0
1,5171400.0
1,5171400.0
0,5171400.0
1,5171400.0
1,5171400.0
0,4867200.0
1,4867200.0
1,4867200.0
0,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
0,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
0,4867200.0
0,4867200.0
0,4867200.0
0,4867200.0
1,4867200.0
1,4867200.0
1,4867200.0
1,4738500.0
0,4563000.0
0,4563000.0
0,4563000.0
0,4563000.0
1,4563000.0
0,4563000.0
1,4563000.0
0,4563000.0
1,4563000.0
0,4563000.0
0,4563000.0
1,4563000.0
1,4563000.0
1,4563000.0
1,4563000.0
1,4563000.0
0,4563000.0
1,4563000.0
1,4563000.0
1,4258800.0
1,4258800.0
1,4258800.0
1,4258800.0
0,4258800.0
1,4258800.0
0,4258800.0
1,4258800.0
1,4258800.0
1,4258800.0
0,4258800.0
0,4258800.0
0,4258800.0
0,4258800.0
0,4258800.0
1,4258800.0
1,3954600.0
1,3954600.0
1,3954600.0
0,3954600.0
1,3954600.0
0,3954600.0
0,3954600.0
1,3954600.0
1,3954600.0
0,3954600.0
1,3954600.0
0,3650400.0
1,3650400.0
1,3650400.0
0,3650400.0
0,3650400.0
0,3650400.0
0,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
1,3650400.0
0,3650400.0
1,3650400.0
1,3650400.0
0,3528720.0
0,3346200.0
1,3346200.0
1,3346200.0
0,3346200.0
1,3346200.0
0,3346200.0
0,3346200.0
0,3346200.0
0,3346200.0
1,3346200.0
0,3346200.0
1,3346200.0
1,3346200.0
1,3346200.0
1,3346200.0
1,3346200.0
1,3346200.0
0,3346200.0
1,3346200.0
0,3346200.0
0,3346200.0
1,3346200.0
1,3346200.0
1,3346200.0
0,3346200.0
0,3042000.0
0,3042000.0
0,3042000.0
0,3042000.0
1,3042000.0
1,3042000.0
0,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
0,3042000.0
1,3042000.0
1,3042000.0
0,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
0,3042000.0
0,3042000.0
1,3042000.0
0,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
0,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
0,3042000.0
0,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,3042000.0
1,2798640.0
1,2737800.0
1,2737800.0
1,2737800.0
0,2737800.0
0,2737800.0
0,2737800.0
0,2737800.0
1,2737800.0
1,2737800.0
0,2737800.0
0,2737800.0
1,2737800.0
1,2737800.0
1,2737800.0
0,2737800.0
1,2737800.0
1,2737800.0
1,2737800.0
0,2737800.0
1,2737800.0
0,2737800.0
0,2737800.0
1,2737800.0
0,2737800.0
1,2555280.0
0,2555280.0
1,2433600.0
1,2433600.0
1,2433600.0
0,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
0,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
0,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
0,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
0,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
0,2433600.0
1,2433600.0
1,2433600.0
1,2433600.0
0,2433600.0
1,2433600.0
1,2433600.0
0,2311920.0
1,2129400.0
1,2129400.0
1,2129400.0
0,2129400.0
1,2129400.0
1,2129400.0
1,2129400.0
1,2129400.0
1,2129400.0
0,2129400.0
1,2129400.0
0,2129400.0
0,2129400.0
0,2129400.0
1,2129400.0
1,2129400.0
1,2129400.0
1,2129400.0
0,2129400.0
0,2129400.0
1,2129400.0
1,2129400.0
1,2129400.0
0,2129400.0
1,2129400.0
1,2129400.0
1,2129400.0
0,2129400.0
1,2129400.0
1,2129400.0
0,2129400.0
1,2129400.0
1,2129400.0
1,2129400.0
0,2129400.0
0,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
0,1825200.0
0,1825200.0
1,1825200.0
1,1825200.0
1,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
1,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
1,1825200.0
1,1825200.0
0,1825200.0
1,1825200.0
0,1703520.0
1,1521000.0
1,1521000.0
1,1521000.0
1,1521000.0
1,1521000.0
0,1521000.0
0,1521000.0
1,1521000.0
1,1521000.0
1,1521000.0
1,1521000.0
0,1521000.0
0,1521000.0
0,1521000.0
1,1521000.0
0,1521000.0
1,1521000.0
1,1521000.0
0,1521000.0
1,1521000.0
0,1521000.0
1,1521000.0
1,1521000.0
0,1521000.0
0,1521000.0
1,1521000.0
1,1521000.0
0,1216800.0
0,1216800.0
1,1216800.0
1,1216800.0
1,1216800.0
1,1216800.0
0,1216800.0
0,1216800.0
0,1216800.0
1,1216800.0
1,1216800.0
0,1216800.0
0,1216800.0
1,1216800.0
1,1216800.0
0,1216800.0
0,1216800.0
0,1216800.0
1,1216800.0
1,1216800.0
1,1216800.0
1,1216800.0
1,1216800.0
0,1216800.0
1,1216800.0
1,1216800.0
0,1216800.0
1,1216800.0
1,1216800.0
0,1216800.0
1,1216800.0
1,1216800.0
1,1216800.0
1,912600.0
0,912600.0
0,912600.0
0,912600.0
1,912600.0
1,912600.0
1,912600.0
1,912600.0
1,912600.0
0,912600.0
1,912600.0
0,912600.0
1,912600.0
1,912600.0
1,912600.0
1,912600.0
0,912600.0
0,912600.0
1,912600.0
1,912600.0
1,912600.0
0,912600.0
0,912600.0
0,730080.0
1,608400.0
0,608400.0
0,608400.0
1,608400.0
1,608400.0
0,608400.0
1,608400.0
0,608400.0
1,608400.0
1,608400.0
0,608400.0
1,608400.0
1,608400.0
1,608400.0
0,608400.0
1,608400.0
1,608400.0
1,608400.0
1,608400.0
1,608400.0
1,608400.0
0,608400.0
1,608400.0
0,486720.0
0,486720.0
1,486720.0
1,486720.0
0,486720.0
1,486720.0
1,486720.0
0,486720.0
1,456300.0
1,456300.0
1,456300.0
1,425880.0
0,425880.0
1,425880.0
1,327600.0
1,304200.0
1,304200.0
1,304200.0
0,304200.0
1,304200.0
1,304200.0
1,304200.0
0,304200.0
1,304200.0
1,304200.0
0,304200.0
0,210600.0
1,182520.0
0,182520.0
1,182520.0
0,152100.0
0,152100.0
1,152100.0
1,121680.0
1,121680.0
0,58500.0
