,player,country_of_origin,team,league,position,age_category
365,Ilia Gruev,BUL,Werder Bremen,Bundes Liga,Midfield,young
366,Marcus Ingvartsen,DEN,Mainz 05,Bundes Liga,Forward,middle_age
367,Mateu Morey,ESP,Dortmund,Bundes Liga,Defence,young
368,Arthur,Unknown,Leverkusen,Bundes Liga,Defence,young
369,Christopher Lenz,GER,Eint Frankfurt,Bundes Liga,Defence,middle_age
370,Lee Dongjun,KOR,Hertha BSC,Bundes Liga,Midfield,young
371,Pascal Stenzel,GER,Stuttgart,Bundes Liga,Defence,middle_age
372,Noah Joel Sarenren Bazee,NGA,Augsburg,Bundes Liga,Midfield,young
373,Frederik Rønnow,DEN,Union Berlin,Bundes Liga,Goalkeeper,middle_age
374,Christopher Trimmel,AUT,Union Berlin,Bundes Liga,Defence,seniors
375,Philipp Lienhart,AUT,Freiburg,Bundes Liga,Defence,middle_age
376,Wataru Endo,JPN,Stuttgart,Bundes Liga,Midfield,middle_age
377,Aïssa Laïdouni,TUN,Union Berlin,Bundes Liga,Midfield,young
378,Steffen Tigges,GER,Köln,Bundes Liga,Forward,young
379,Borna Sosa,CRO,Stuttgart,Bundes Liga,Defence,young
380,Erhan Mašović,SRB,Bochum,Bundes Liga,Defence,young
381,Marko Johansson,SWE,Bochum,Bundes Liga,Goalkeeper,young
382,Lukas Nmecha,GER,Wolfsburg,Bundes Liga,Forward,young
383,Nikolas Nartey,DEN,Stuttgart,Bundes Liga,Defence,young
384,Georginio Rutter,FRA,Hoffenheim,Bundes Liga,Forward,young
385,Georginio Rutter,FRA,Hoffenheim,Bundes Liga,Forward,young
386,Georginio Rutter,FRA,Hoffenheim,Bundes Liga,Forward,young
387,Georginio Rutter,FRA,Hoffenheim,Bundes Liga,Forward,young
388,Georginio Rutter,FRA,Leeds United,Premier League,Forward,young
389,Georginio Rutter,FRA,Leeds United,Premier League,Forward,young
390,Georginio Rutter,FRA,Leeds United,Premier League,Forward,young
391,Georginio Rutter,FRA,Leeds United,Premier League,Forward,young
392,Deyovaisio Zeefuik,NED,Hertha BSC,Bundes Liga,Defence,young
393,Deyovaisio Zeefuik,NED,Hellas Verona,Serie A,Defence,young
394,Ridle Baku,GER,Wolfsburg,Bundes Liga,Defence,young
395,Luca Pfeiffer,GER,Stuttgart,Bundes Liga,Forward,young
396,Felix Agu,GER,Werder Bremen,Bundes Liga,Defence,young
397,Jens Stage,DEN,Werder Bremen,Bundes Liga,Midfield,young
398,Danilho Doekhi,NED,Union Berlin,Bundes Liga,Defence,young
399,Niko Gießelmann,GER,Union Berlin,Bundes Liga,Defence,middle_age
400,Pierre Kunde,CMR,Bochum,Bundes Liga,Midfield,middle_age
401,Sargis Adamyan,ARM,Köln,Bundes Liga,Forward,middle_age
402,Kenan Karaman,TUR,Schalke 04,Bundes Liga,Forward,middle_age
403,Karim Onisiwo,AUT,Mainz 05,Bundes Liga,Forward,middle_age
404,Marco Friedl,AUT,Werder Bremen,Bundes Liga,Defence,young
405,Tymoteusz Puchacz,POL,Union Berlin,Bundes Liga,Defence,young
406,Benno Schmitz,GER,Köln,Bundes Liga,Defence,middle_age
407,Raphael Framberger,GER,Augsburg,Bundes Liga,Defence,middle_age
408,Alexander Meyer,GER,Dortmund,Bundes Liga,Goalkeeper,middle_age
409,Mehmet Aydin,GER,Schalke 04,Bundes Liga,Defence,young
410,Irvin Cardona,FRA,Augsburg,Bundes Liga,Midfield,young
411,Nathanael Mbuku,FRA,Augsburg,Bundes Liga,Midfield,young
412,Derry Scherhant,GER,Hertha BSC,Bundes Liga,Forward,young
413,Tolga Ciğerci,TUR,Hertha BSC,Bundes Liga,Midfield,middle_age
414,Silas Katompa,COD,Stuttgart,Bundes Liga,Forward,young
415,Roland Sallai,HUN,Freiburg,Bundes Liga,Midfield,young
416,Alexander Hack,GER,Mainz 05,Bundes Liga,Defence,middle_age
417,Sergio Córdova,VEN,Augsburg,Bundes Liga,Forward,young
418,Julian Ryerson,NOR,Union Berlin,Bundes Liga,Defence,young
419,Julian Ryerson,NOR,Union Berlin,Bundes Liga,Defence,young
420,Julian Ryerson,NOR,Union Berlin,Bundes Liga,Defence,young
421,Julian Ryerson,NOR,Union Berlin,Bundes Liga,Defence,young
422,Niklas Tauer,GER,Mainz 05,Bundes Liga,Defence,young
423,Jannes Horn,GER,Bochum,Bundes Liga,Defence,young
424,Sepp van den Berg,NED,Schalke 04,Bundes Liga,Defence,young
425,Jérôme Onguéné,CMR,Eint Frankfurt,Bundes Liga,Defence,young
426,Sheraldo Becker,SUR,Union Berlin,Bundes Liga,Forward,middle_age
427,Robin Zentner,GER,Mainz 05,Bundes Liga,Goalkeeper,middle_age
428,Patrick Osterhage,GER,Bochum,Bundes Liga,Midfield,young
429,Nassim Boujellab,MAR,Schalke 04,Bundes Liga,Midfield,young
430,Fabian Bredlow,GER,Stuttgart,Bundes Liga,Goalkeeper,middle_age
431,Manuel Gulde,GER,Freiburg,Bundes Liga,Defence,middle_age
432,Muhammed Damar,Unknown,Hoffenheim,Bundes Liga,Midfield,young
433,Paulo Otávio,BRA,Wolfsburg,Bundes Liga,Defence,middle_age
434,Jere Uronen,FIN,Schalke 04,Bundes Liga,Defence,middle_age
435,Soichiro Kozuki,Unknown,Schalke 04,Bundes Liga,Midfield,young
436,Aurélio Buta,POR,Eint Frankfurt,Bundes Liga,Defence,young
437,Atakan Karazor,GER,Stuttgart,Bundes Liga,Midfield,young
438,Cristian Gamboa,CRC,Bochum,Bundes Liga,Defence,seniors
439,Moritz Jenz,GER,Schalke 04,Bundes Liga,Defence,young
440,Mads Pedersen,DEN,Augsburg,Bundes Liga,Defence,young
441,Michael Langer,AUT,Schalke 04,Bundes Liga,Goalkeeper,seniors
442,Fisnik Asllani,KVX,Hoffenheim,Bundes Liga,Forward,young
443,Jacob Bruun Larsen,DEN,Hoffenheim,Bundes Liga,Forward,young
444,Marco Richter,GER,Hertha BSC,Bundes Liga,Midfield,young
445,Oliver Christensen,DEN,Hertha BSC,Bundes Liga,Goalkeeper,young
446,Dzenan Pejcinovic,Unknown,Wolfsburg,Bundes Liga,Forward,young
447,Gerrit Holtmann,PHI,Bochum,Bundes Liga,Forward,middle_age
448,Tobias Sippel,GER,Gladbach,Bundes Liga,Goalkeeper,seniors
449,Simon Zoller,GER,Bochum,Bundes Liga,Forward,middle_age
450,Lucas Höler,GER,Freiburg,Bundes Liga,Forward,middle_age
451,Danilo Soares,BRA,Bochum,Bundes Liga,Defence,middle_age
452,Micky van de Ven,NED,Wolfsburg,Bundes Liga,Defence,young
453,Jakob Busk,DEN,Union Berlin,Bundes Liga,Goalkeeper,middle_age
454,Tim Skarke,GER,Union Berlin,Bundes Liga,Defence,young
455,Tim Skarke,GER,Union Berlin,Bundes Liga,Defence,young
456,Tim Skarke,GER,Union Berlin,Bundes Liga,Defence,young
457,Tim Skarke,GER,Union Berlin,Bundes Liga,Defence,young
458,Ben Bobzien,GER,Mainz 05,Bundes Liga,Forward,young
459,Junior Dina Ebimbe,FRA,Eint Frankfurt,Bundes Liga,Defence,young
460,Faride Alidou,GER,Eint Frankfurt,Bundes Liga,Defence,young
461,Fredrik Jensen,FIN,Augsburg,Bundes Liga,Forward,young
462,Sven Michel,GER,Union Berlin,Bundes Liga,Forward,seniors
463,Vassilis Lambropoulos,GRE,Bochum,Bundes Liga,Defence,seniors
464,Christoph Baumgartner,AUT,Hoffenheim,Bundes Liga,Midfield,young
465,Rocco Reitz,GER,Gladbach,Bundes Liga,Midfield,young
466,Juan José Perea,Unknown,Stuttgart,Bundes Liga,Forward,young
467,Miloš Pantović,SRB,Union Berlin,Bundes Liga,Midfield,middle_age
468,Jeong Woo-yeong,KOR,Freiburg,Bundes Liga,Midfield,young
469,Jacek Góralski,POL,Bochum,Bundes Liga,Midfield,middle_age
470,Jordi Osei-Tutu,ENG,Bochum,Bundes Liga,Defence,young
471,Philipp Hofmann,GER,Bochum,Bundes Liga,Forward,middle_age
472,Chris Führich,GER,Stuttgart,Bundes Liga,Forward,young
473,Benjamin Uphoff,GER,Freiburg,Bundes Liga,Goalkeeper,middle_age
474,Julian Chabot,GER,Köln,Bundes Liga,Defence,young
475,Patrick Pentz,AUT,Leverkusen,Bundes Liga,Goalkeeper,young
476,Janis Blaswich,GER,RB Leipzig,Bundes Liga,Goalkeeper,middle_age
477,Dimitris Limnios,GRE,Köln,Bundes Liga,Forward,young
478,Marvin Schwäbe,GER,Köln,Bundes Liga,Goalkeeper,middle_age
479,Finn Ole Becker,GER,Hoffenheim,Bundes Liga,Midfield,young
480,Jan Olschowsky,GER,Gladbach,Bundes Liga,Goalkeeper,young
481,Yvandro Borges Sanches,LUX,Gladbach,Bundes Liga,Forward,young
482,Laurin Ulrich,Unknown,Stuttgart,Bundes Liga,Midfield,young
483,Nelson Weiper,GER,Mainz 05,Bundes Liga,Defence,young
484,Daniel Kyereh,GHA,Freiburg,Bundes Liga,Midfield,middle_age
485,Linton Maina,GER,Köln,Bundes Liga,Forward,young
486,Manu Koné,FRA,Gladbach,Bundes Liga,Midfield,young
487,Mark Flekken,NED,Freiburg,Bundes Liga,Goalkeeper,middle_age
488,Jens Grahl,GER,Eint Frankfurt,Bundes Liga,Goalkeeper,seniors
489,Diogo Leite,POR,Union Berlin,Bundes Liga,Defence,young
490,Thomas Kastanaras,GRE,Stuttgart,Bundes Liga,Defence,young
491,Andreas Ivan,ROU,Schalke 04,Bundes Liga,Midfield,middle_age
492,Michael Frey,SUI,Schalke 04,Bundes Liga,Forward,middle_age
493,Maximilian Bauer,GER,Augsburg,Bundes Liga,Defence,young
494,Enzo Millot,FRA,Stuttgart,Bundes Liga,Midfield,young
495,Paul Jaeckel,GER,Union Berlin,Bundes Liga,Defence,young
496,Jamie Bynoe-Gittens,ENG,Dortmund,Bundes Liga,Forward,young
497,Florian Dietz,GER,Köln,Bundes Liga,Forward,young
498,Kristijan Jakić,CRO,Eint Frankfurt,Bundes Liga,Defence,young
499,Marcel Wenig,GER,Eint Frankfurt,Bundes Liga,Midfield,young
500,Christian Groß,GER,Werder Bremen,Bundes Liga,Midfield,seniors
501,David Colina,Unknown,Augsburg,Bundes Liga,Defence,young
502,Kevin Schade,GER,Freiburg,Bundes Liga,Forward,young
503,Kevin Schade,GER,Freiburg,Bundes Liga,Forward,young
504,Kevin Schade,GER,Freiburg,Bundes Liga,Forward,young
505,Kevin Schade,GER,Freiburg,Bundes Liga,Forward,young
506,Kevin Schade,GER,Brentford,Premier League,Forward,young
507,Kevin Schade,GER,Brentford,Premier League,Forward,young
508,Kevin Schade,GER,Brentford,Premier League,Forward,young
509,Kevin Schade,GER,Brentford,Premier League,Forward,young
510,Julien Duranville,Unknown,Dortmund,Bundes Liga,Midfield,young
511,Noah Mbamba,BEL,Leverkusen,Bundes Liga,Midfield,young
512,Florian Müller,GER,Stuttgart,Bundes Liga,Goalkeeper,young
513,Lee Buchanan,ENG,Werder Bremen,Bundes Liga,Defence,young
514,Hugo Novoa,ESP,RB Leipzig,Bundes Liga,Defence,young
515,Tim Oermann,GER,Bochum,Bundes Liga,Defence,young
516,Eric Martel,GER,Köln,Bundes Liga,Midfield,young
517,Henning Matriciani,GER,Schalke 04,Bundes Liga,Defence,young
518,Niklas Lomb,GER,Leverkusen,Bundes Liga,Goalkeeper,middle_age
519,Paxten Aaronson,USA,Eint Frankfurt,Bundes Liga,Midfield,young
520,Eduardo Quaresma,POR,Hoffenheim,Bundes Liga,Defence,young
521,Robert Gumny,POL,Augsburg,Bundes Liga,Defence,young
522,Delano Burgzorg,NED,Mainz 05,Bundes Liga,Forward,young
523,Lukas Kübler,GER,Freiburg,Bundes Liga,Defence,middle_age
524,Saidy Janko,GAM,Bochum,Bundes Liga,Defence,middle_age
525,Florian Flick,GER,Schalke 04,Bundes Liga,Midfield,young
526,Youssoufa Moukoko,GER,Dortmund,Bundes Liga,Forward,young
527,Denis Huseinbasic,GER,Köln,Bundes Liga,Midfield,young
528,Ibrahima Cissé,MLI,Schalke 04,Bundes Liga,Defence,young
529,Justin Heekeren,GER,Schalke 04,Bundes Liga,Goalkeeper,young
530,Omar Marmoush,EGY,Wolfsburg,Bundes Liga,Forward,young
531,Silvère Ganvoula M'Boussy,CGO,Bochum,Bundes Liga,Forward,middle_age
532,Alou Kuol,AUS,Stuttgart,Bundes Liga,Forward,young
533,Eduardo Dos Santos Haesler,GER,Werder Bremen,Bundes Liga,Goalkeeper,young
534,Romano Schmid,AUT,Werder Bremen,Bundes Liga,Midfield,young
535,Tuta,BRA,Eint Frankfurt,Bundes Liga,Defence,young
536,Tanguy Coulibaly,FRA,Stuttgart,Bundes Liga,Defence,young
537,Eren Dinkçi,GER,Werder Bremen,Bundes Liga,Forward,young
538,Tarsis Bonga,GER,Bochum,Bundes Liga,Forward,young
539,Timo Hübers,GER,Köln,Bundes Liga,Defence,middle_age
540,Diant Ramaj,GER,Eint Frankfurt,Bundes Liga,Goalkeeper,young
541,Johannes Schenk,Unknown,Bayern Munich,Bundes Liga,Goalkeeper,young
542,Torben Müsel,GER,Gladbach,Bundes Liga,Forward,young
543,Maxence Lacroix,FRA,Wolfsburg,Bundes Liga,Defence,young
544,Kevin Behrens,GER,Union Berlin,Bundes Liga,Forward,middle_age
545,Tim Maciejewski,GER,Union Berlin,Bundes Liga,Midfield,young
546,Jonathan Burkardt,GER,Mainz 05,Bundes Liga,Midfield,young
547,Marlon Mustapha,AUT,Mainz 05,Bundes Liga,Forward,young
548,Kelian Nsona Wa Saka,FRA,Hertha BSC,Bundes Liga,Midfield,young
549,Mamadou Doucouré,FRA,Gladbach,Bundes Liga,Defence,young
550,Caden Clark,USA,RB Leipzig,Bundes Liga,Midfield,young
551,Nikola Soldo,Unknown,Köln,Bundes Liga,Defence,young
552,Arijon Ibrahimovic,Unknown,Bayern Munich,Bundes Liga,Midfield,young
553,Paul Grave,GER,Bochum,Bundes Liga,Goalkeeper,young
554,Philipp Pentke,GER,Hoffenheim,Bundes Liga,Goalkeeper,seniors
555,Renato Veiga,Unknown,Augsburg,Bundes Liga,Midfield,young
556,Ansgar Knauff,GER,Eint Frankfurt,Bundes Liga,Defence,young
557,Paul Wanner,GER,Bayern Munich,Bundes Liga,Midfield,young
558,Jessic Ngankam,GER,Hertha BSC,Bundes Liga,Forward,young
559,Myziane Maolida,COM,Hertha BSC,Bundes Liga,Forward,young
560,Joe Scally,USA,Gladbach,Bundes Liga,Defence,young
561,Michael Zetterer,GER,Werder Bremen,Bundes Liga,Goalkeeper,middle_age
562,Eniss Shabani,ALB,Mainz 05,Bundes Liga,Midfield,young
563,Philipp Schulz,GER,Mainz 05,Bundes Liga,Midfield,young
564,Hugo Siquet,BEL,Freiburg,Bundes Liga,Defence,young
565,Abdoulaye Kamara,GUI,Dortmund,Bundes Liga,Midfield,young
566,Antonios Papadopoulos,Unknown,Dortmund,Bundes Liga,Defence,young
567,Luca Kilian,GER,Köln,Bundes Liga,Defence,young
568,Zidan Sertdemir,DEN,Leverkusen,Bundes Liga,Midfield,young
569,Hrvoje Smolčić,CRO,Eint Frankfurt,Bundes Liga,Defence,young
570,Ömer Faruk Beyaz,TUR,Stuttgart,Bundes Liga,Midfield,young
571,Niklas Schmidt,GER,Werder Bremen,Bundes Liga,Midfield,young
572,Leandro Barreiro Martins,LUX,Mainz 05,Bundes Liga,Midfield,young
573,Gio Reyna,USA,Dortmund,Bundes Liga,Forward,young
574,Jan Thielmann,GER,Köln,Bundes Liga,Forward,young
575,Antonis Aidonis,GER,Stuttgart,Bundes Liga,Defence,young
576,Tiago Tomás,POR,Stuttgart,Bundes Liga,Forward,young
577,Robert Wagner,GER,Freiburg,Bundes Liga,Midfield,young
578,Marcel Lotka,POL,Dortmund,Bundes Liga,Goalkeeper,young
579,Georg Strauch,GER,Köln,Bundes Liga,Defence,young
580,Rijad Smajic,Unknown,Köln,Bundes Liga,Defence,young
581,Mehdi Loune,MAR,Eint Frankfurt,Bundes Liga,Midfield,young
582,Felix Nmecha,GER,Wolfsburg,Bundes Liga,Midfield,young
583,Benjamin Goller,GER,Werder Bremen,Bundes Liga,Forward,young
584,Jean-Manuel Mbom,GER,Werder Bremen,Bundes Liga,Midfield,young
585,Kiliann Sildillia,FRA,Freiburg,Bundes Liga,Defence,young
586,Kimberly Ezekwem,GER,Freiburg,Bundes Liga,Defence,young
587,Arne Engels,Unknown,Augsburg,Bundes Liga,Midfield,young
588,Benjamin Leneis,GER,Augsburg,Bundes Liga,Goalkeeper,young
589,Lukas Petkov,BUL,Augsburg,Bundes Liga,Midfield,young
590,Fabio Schneider,GER,Union Berlin,Bundes Liga,Midfield,young
591,Noah Weißhaupt,GER,Freiburg,Bundes Liga,Midfield,young
592,Jonas Nickisch,Unknown,RB Leipzig,Bundes Liga,Goalkeeper,young
593,Matteo Bignetti,AUT,Eint Frankfurt,Bundes Liga,Goalkeeper,young
594,Tom Bischof,GER,Hoffenheim,Bundes Liga,Midfield,young
595,Frederik Winther,DEN,Augsburg,Bundes Liga,Defence,young
596,Tom Rothe,GER,Dortmund,Bundes Liga,Defence,young
597,Ayman Azhil,MAR,Leverkusen,Bundes Liga,Midfield,young
598,Joshua Chima Eze,GER,Leverkusen,Bundes Liga,Midfield,young
599,Simon Simoni,Unknown,Eint Frankfurt,Bundes Liga,Goalkeeper,young
600,Justin Che,USA,Hoffenheim,Bundes Liga,Defence,young
601,Márton Dárdai,HUN,Hertha BSC,Bundes Liga,Defence,young
602,Fabio Chiarodia,ITA,Werder Bremen,Bundes Liga,Defence,young
603,Brajan Gruda,Unknown,Mainz 05,Bundes Liga,Midfield,young
604,Finn Dahmen,GER,Mainz 05,Bundes Liga,Goalkeeper,young
605,Kenneth Schmidt,Unknown,Freiburg,Bundes Liga,Defence,young
606,Yannik Keitel,GER,Freiburg,Bundes Liga,Midfield,young
607,Umut Tohumcu,Unknown,Hoffenheim,Bundes Liga,Midfield,young
608,Julian Eitschberger,Unknown,Hertha BSC,Bundes Liga,Defence,young
609,Lukas Ullrich,Unknown,Hertha BSC,Bundes Liga,Defence,young
610,Tjark Ernst,GER,Hertha BSC,Bundes Liga,Goalkeeper,young
611,Niklas Klinger,GER,Wolfsburg,Bundes Liga,Goalkeeper,middle_age
612,Dikeni-Rafid Salifou,TOG,Werder Bremen,Bundes Liga,Midfield,young
613,Louis Lord,Unknown,Werder Bremen,Bundes Liga,Goalkeeper,young
614,Lasse Rieß,GER,Mainz 05,Bundes Liga,Goalkeeper,young
615,Keven Schlotterbeck,GER,Freiburg,Bundes Liga,Defence,young
616,Keven Schlotterbeck,GER,Freiburg,Bundes Liga,Defence,young
617,Keven Schlotterbeck,GER,Freiburg,Bundes Liga,Defence,young
618,Keven Schlotterbeck,GER,Freiburg,Bundes Liga,Defence,young
619,Merlin Röhl,GER,Freiburg,Bundes Liga,Midfield,young
620,Noah Atubolu,GER,Freiburg,Bundes Liga,Goalkeeper,young
621,Oskar Preil,Unknown,RB Leipzig,Bundes Liga,Goalkeeper,young
622,Sanoussy Ba,GER,RB Leipzig,Bundes Liga,Defence,young
623,Timo Schlieck,Unknown,RB Leipzig,Bundes Liga,Goalkeeper,young
624,Göktan Gürpüz,GER,Dortmund,Bundes Liga,Midfield,young
625,Moritz Broschinski,Unknown,Bochum,Bundes Liga,Forward,young
626,Julian Roloff,Unknown,Köln,Bundes Liga,Goalkeeper,young
627,Justin Diehl,Unknown,Köln,Bundes Liga,Forward,young
628,Aaron Zehnter,GER,Augsburg,Bundes Liga,Defence,young
629,Simon Walde,Unknown,Gladbach,Bundes Liga,Defence,young
630,Philipp Schulze,GER,Wolfsburg,Bundes Liga,Goalkeeper,young
631,Mio Backhaus,GER,Werder Bremen,Bundes Liga,Goalkeeper,young
632,Luca Unbehaun,GER,Dortmund,Bundes Liga,Goalkeeper,young
633,Mohammed Tolba,Unknown,Bochum,Bundes Liga,Defence,young
634,Takuma Asano,JPN,Bochum,Bundes Liga,Forward,middle_age
635,Joshua Schwirten,Unknown,Köln,Bundes Liga,Midfield,young
636,Maximilian Schmid,Unknown,Köln,Bundes Liga,Forward,young
637,Nacho Ferri,Unknown,Eint Frankfurt,Bundes Liga,Forward,young
638,Luca Philipp,GER,Hoffenheim,Bundes Liga,Goalkeeper,young
639,Nahuel Noll,GER,Hoffenheim,Bundes Liga,Goalkeeper,young
640,Jonas Urbig,GER,Köln,Bundes Liga,Goalkeeper,young
641,Tim Lemperle,GER,Köln,Bundes Liga,Forward,young
642,Kerim Calhanoglu,GER,Schalke 04,Bundes Liga,Defence,young
643,Jan Schröder,GER,Eint Frankfurt,Bundes Liga,Defence,young
644,Florian Schock,GER,Stuttgart,Bundes Liga,Goalkeeper,young
645,Lilian Egloff,GER,Stuttgart,Bundes Liga,Midfield,young
646,Christopher Antwi-Adjei,GHA,Bochum,Bundes Liga,Forward,middle_age
647,Mathias Olesen,LUX,Köln,Bundes Liga,Midfield,young
648,Matthias Köbbing,GER,Köln,Bundes Liga,Goalkeeper,young
649,Daniel Klein,GER,Augsburg,Bundes Liga,Goalkeeper,young
650,Linus Gechter,GER,Hertha BSC,Bundes Liga,Defence,young
651,Naouirou Ahamada,FRA,Stuttgart,Bundes Liga,Midfield,young
652,Naouirou Ahamada,FRA,Stuttgart,Bundes Liga,Midfield,young
653,Naouirou Ahamada,FRA,Stuttgart,Bundes Liga,Midfield,young
654,Naouirou Ahamada,FRA,Stuttgart,Bundes Liga,Midfield,young
655,Naouirou Ahamada,FRA,Crystal Palace,Premier League,Midfield,young
656,Naouirou Ahamada,FRA,Crystal Palace,Premier League,Midfield,young
657,Naouirou Ahamada,FRA,Crystal Palace,Premier League,Midfield,young
658,Naouirou Ahamada,FRA,Crystal Palace,Premier League,Midfield,young
659,Frenkie de Jong,NED,Barcelona,La Liga,Midfield,young
660,Eden Hazard,BEL,Real Madrid,La Liga,Forward,middle_age
661,Gerard Piqué,ESP,Barcelona,La Liga,Defence,seniors
662,Toni Kroos,GER,Real Madrid,La Liga,Midfield,seniors
663,Karim Benzema,FRA,Real Madrid,La Liga,Forward,seniors
664,Sergio Busquets,ESP,Barcelona,La Liga,Midfield,seniors
665,David Alaba,AUT,Real Madrid,La Liga,Defence,middle_age
666,Luka Modrić,CRO,Real Madrid,La Liga,Midfield,seniors
667,Vinicius Júnior,BRA,Real Madrid,La Liga,Forward,young
668,Jan Oblak,SVN,Atlético Madrid,La Liga,Goalkeeper,middle_age
669,Robert Lewandowski,POL,Barcelona,La Liga,Forward,seniors
670,Koke,ESP,Atlético Madrid,La Liga,Midfield,middle_age
671,Thibaut Courtois,BEL,Real Madrid,La Liga,Goalkeeper,middle_age
672,Antonio Rüdiger,GER,Real Madrid,La Liga,Defence,middle_age
673,João Félix,POR,Atlético Madrid,La Liga,Forward,young
674,João Félix,POR,Atlético Madrid,La Liga,Forward,young
675,João Félix,POR,Atlético Madrid,La Liga,Forward,young
676,João Félix,POR,Atlético Madrid,La Liga,Forward,young
677,João Félix,POR,Chelsea,Premier League,Forward,young
678,João Félix,POR,Chelsea,Premier League,Forward,young
679,João Félix,POR,Chelsea,Premier League,Forward,young
680,João Félix,POR,Chelsea,Premier League,Forward,young
681,Ansu Fati,ESP,Barcelona,La Liga,Forward,young
682,Jules Koundé,FRA,Barcelona,La Liga,Defence,young
683,Aurélien Tchouaméni,FRA,Real Madrid,La Liga,Midfield,young
684,Antoine Griezmann,FRA,Atlético Madrid,La Liga,Forward,middle_age
685,Raphinha,BRA,Barcelona,La Liga,Forward,young
686,Saúl Ñíguez,ESP,Atlético Madrid,La Liga,Midfield,middle_age
687,Ousmane Dembélé,FRA,Barcelona,La Liga,Forward,young
688,Iñaki Williams,GHA,Athletic Club,La Liga,Forward,middle_age
689,Jordi Alba,ESP,Barcelona,La Liga,Defence,seniors
690,Dani Carvajal,ESP,Real Madrid,La Liga,Defence,middle_age
691,Ferland Mendy,FRA,Real Madrid,La Liga,Defence,middle_age
692,Ferrán Torres,ESP,Barcelona,La Liga,Forward,young
693,Marco Asensio,ESP,Real Madrid,La Liga,Forward,middle_age
694,Álvaro Morata,ESP,Atlético Madrid,La Liga,Forward,middle_age
695,Lucas Vázquez,ESP,Real Madrid,La Liga,Defence,middle_age
696,Pedri,ESP,Barcelona,La Liga,Midfield,young
697,Andreas Christensen,DEN,Barcelona,La Liga,Defence,middle_age
698,Franck Kessié,CIV,Barcelona,La Liga,Midfield,young
699,Marc-André ter Stegen,GER,Barcelona,La Liga,Goalkeeper,middle_age
700,Iñigo Martínez,ESP,Athletic Club,La Liga,Defence,middle_age
701,Memphis,NED,Atlético Madrid,La Liga,Forward,middle_age
702,Memphis,NED,Atlético Madrid,La Liga,Forward,middle_age
703,Memphis,NED,Atlético Madrid,La Liga,Forward,middle_age
704,Memphis,NED,Atlético Madrid,La Liga,Forward,middle_age
705,Nacho,ESP,Real Madrid,La Liga,Defence,seniors
706,Eduardo Camavinga,FRA,Real Madrid,La Liga,Midfield,young
707,Mariano,DOM,Real Madrid,La Liga,Forward,middle_age
708,Rodrygo,BRA,Real Madrid,La Liga,Forward,young
709,Axel Witsel,BEL,Atlético Madrid,La Liga,Defence,seniors
710,Federico Valverde,URU,Real Madrid,La Liga,Midfield,young
711,Felipe,BRA,Atlético Madrid,La Liga,Defence,seniors
712,Felipe,BRA,Atlético Madrid,La Liga,Defence,seniors
713,Felipe,BRA,Atlético Madrid,La Liga,Defence,seniors
714,Felipe,BRA,Atlético Madrid,La Liga,Defence,seniors
715,Felipe,BRA,Nott'ham Forest,Premier League,Defence,seniors
716,Felipe,BRA,Nott'ham Forest,Premier League,Defence,seniors
717,Felipe,BRA,Nott'ham Forest,Premier League,Defence,seniors
718,Felipe,BRA,Nott'ham Forest,Premier League,Defence,seniors
719,Yannick Carrasco,BEL,Atlético Madrid,La Liga,Defence,middle_age
720,Álvaro Odriozola,ESP,Real Madrid,La Liga,Defence,middle_age
721,Éder Militão,BRA,Real Madrid,La Liga,Defence,young
722,Ronald Araújo,URU,Barcelona,La Liga,Defence,young
723,Geoffrey Kondogbia,CTA,Atlético Madrid,La Liga,Midfield,middle_age
724,Nabil Fekir,FRA,Betis,La Liga,Midfield,middle_age
725,Gavi,ESP,Barcelona,La Liga,Midfield,young
726,Rodrigo De Paul,ARG,Atlético Madrid,La Liga,Midfield,middle_age
727,Ivan Rakitić,CRO,Sevilla,La Liga,Midfield,seniors
728,Marcos Alonso,ESP,Barcelona,La Liga,Defence,middle_age
729,Eric García,ESP,Barcelona,La Liga,Defence,young
730,José Luis Gayà,ESP,Valencia,La Liga,Defence,middle_age
731,Raúl García,ESP,Athletic Club,La Liga,Forward,seniors
732,Nemanja Gudelj,SRB,Sevilla,La Liga,Defence,middle_age
733,Gerónimo Rulli,ARG,Villarreal,La Liga,Goalkeeper,middle_age
734,Gabriel Paulista,BRA,Valencia,La Liga,Defence,middle_age
735,David Silva,ESP,Real Sociedad,La Liga,Midfield,seniors
736,Munir El Haddadi,MAR,Getafe,La Liga,Midfield,middle_age
737,Sergi Roberto,ESP,Barcelona,La Liga,Defence,middle_age
738,Borja Mayoral,ESP,Getafe,La Liga,Forward,young
739,Vedat Muriqi,KVX,Mallorca,La Liga,Forward,middle_age
740,Stefan Savić,MNE,Atlético Madrid,La Liga,Defence,middle_age
741,Jesús Navas,ESP,Sevilla,La Liga,Defence,seniors
742,Denis Suárez,ESP,Espanyol,La Liga,Midfield,middle_age
743,Marcão,BRA,Sevilla,La Liga,Defence,middle_age
744,Unai Simón,ESP,Athletic Club,La Liga,Goalkeeper,young
745,Yuri Berchiche,ESP,Athletic Club,La Liga,Defence,seniors
746,Matt Doherty,IRL,Atlético Madrid,La Liga,Defence,middle_age
747,Matt Doherty,IRL,Atlético Madrid,La Liga,Defence,middle_age
